horse,horseLabel,birthYear,deathYear,genderLabel
http://www.wikidata.org/entity/Q107546728,Q107546728,1954,,самка
http://www.wikidata.org/entity/Q107546729,Q107546729,1961,,самка
http://www.wikidata.org/entity/Q107546730,Q107546730,1954,,самец
http://www.wikidata.org/entity/Q107546732,Q107546732,1952,,самка
http://www.wikidata.org/entity/Q107546733,Q107546733,1963,,самка
http://www.wikidata.org/entity/Q107546734,Q107546734,1963,,самец
http://www.wikidata.org/entity/Q107546735,Q107546735,1959,,самка
http://www.wikidata.org/entity/Q107546736,Q107546736,1967,,самка
http://www.wikidata.org/entity/Q107546737,Q107546737,1964,,самка
http://www.wikidata.org/entity/Q107546738,Q107546738,1966,,самка
http://www.wikidata.org/entity/Q107546739,Q107546739,1956,,самка
http://www.wikidata.org/entity/Q107546740,Q107546740,1966,,самка
http://www.wikidata.org/entity/Q107546741,Q107546741,1973,,самец
http://www.wikidata.org/entity/Q107546742,Q107546742,1974,,самка
http://www.wikidata.org/entity/Q107546743,Q107546743,1974,,самка
http://www.wikidata.org/entity/Q107546744,Q107546744,1984,,самка
http://www.wikidata.org/entity/Q107546745,Q107546745,1988,,самка
http://www.wikidata.org/entity/Q107546746,Q107546746,1995,,самка
http://www.wikidata.org/entity/Q107547170,Q107547170,1923,,самец
http://www.wikidata.org/entity/Q107547171,Q107547171,1926,,самка
http://www.wikidata.org/entity/Q107547172,Q107547172,1932,,самка
http://www.wikidata.org/entity/Q107547173,Q107547173,1912,,самец
http://www.wikidata.org/entity/Q107547174,Q107547174,1926,,самка
http://www.wikidata.org/entity/Q107547175,Q107547175,1904,,самка
http://www.wikidata.org/entity/Q107547176,Q107547176,1909,,самка
http://www.wikidata.org/entity/Q107547177,Q107547177,1925,,самка
http://www.wikidata.org/entity/Q107547178,Q107547178,1920,,самка
http://www.wikidata.org/entity/Q107547179,Q107547179,1924,,самка
http://www.wikidata.org/entity/Q107547180,Q107547180,1922,,самец
http://www.wikidata.org/entity/Q107547181,Q107547181,1928,,самка
http://www.wikidata.org/entity/Q107547182,Q107547182,1918,,самка
http://www.wikidata.org/entity/Q107547184,Q107547184,1914,,самец
http://www.wikidata.org/entity/Q107547185,Q107547185,1916,,самка
http://www.wikidata.org/entity/Q107547186,Q107547186,1933,,самка
http://www.wikidata.org/entity/Q107547187,Q107547187,1933,,самка
http://www.wikidata.org/entity/Q107547188,Q107547188,1925,,самец
http://www.wikidata.org/entity/Q107547189,Q107547189,1924,,самка
http://www.wikidata.org/entity/Q107547190,Q107547190,1934,,самка
http://www.wikidata.org/entity/Q107547191,Q107547191,1934,,самка
http://www.wikidata.org/entity/Q107547192,Q107547192,1928,,самка
http://www.wikidata.org/entity/Q107547193,Q107547193,1921,,самка
http://www.wikidata.org/entity/Q107547194,Q107547194,1943,,самец
http://www.wikidata.org/entity/Q107547195,Q107547195,1947,,самка
http://www.wikidata.org/entity/Q107547197,Q107547197,1943,,самка
http://www.wikidata.org/entity/Q107547198,Q107547198,1945,,самка
http://www.wikidata.org/entity/Q107547199,Q107547199,1935,,самка
http://www.wikidata.org/entity/Q107547200,Q107547200,1954,,самец
http://www.wikidata.org/entity/Q107547201,Q107547201,1948,,самка
http://www.wikidata.org/entity/Q107547202,Q107547202,1945,,самка
http://www.wikidata.org/entity/Q107547203,Q107547203,1961,,самка
http://www.wikidata.org/entity/Q107551593,Q107551593,1894,,самка
http://www.wikidata.org/entity/Q107551594,Q107551594,1911,,самка
http://www.wikidata.org/entity/Q107551595,Q107551595,1890,,самец
http://www.wikidata.org/entity/Q107551596,Q107551596,1892,,самка
http://www.wikidata.org/entity/Q107551597,Q107551597,1902,,самец
http://www.wikidata.org/entity/Q107551599,Q107551599,1894,,самка
http://www.wikidata.org/entity/Q107551601,Q107551601,1913,,самка
http://www.wikidata.org/entity/Q107551603,Q107551603,1902,,самка
http://www.wikidata.org/entity/Q107551605,Q107551605,1908,,самка
http://www.wikidata.org/entity/Q107551607,Q107551607,1909,,самка
http://www.wikidata.org/entity/Q107551608,Q107551608,1909,,самка
http://www.wikidata.org/entity/Q107551609,Q107551609,1908,,самка
http://www.wikidata.org/entity/Q107551610,Q107551610,1906,,самец
http://www.wikidata.org/entity/Q107551611,Q107551611,1908,,самка
http://www.wikidata.org/entity/Q107551612,Q107551612,1917,,самка
http://www.wikidata.org/entity/Q107551613,Q107551613,1918,,самка
http://www.wikidata.org/entity/Q107551614,Q107551614,1916,,самка
http://www.wikidata.org/entity/Q107551617,Q107551617,1922,,самка
http://www.wikidata.org/entity/Q107551618,Q107551618,1924,,самка
http://www.wikidata.org/entity/Q107551619,Q107551619,1928,,самка
http://www.wikidata.org/entity/Q107551620,Q107551620,1934,,самец
http://www.wikidata.org/entity/Q107551621,Q107551621,1927,,самка
http://www.wikidata.org/entity/Q107551622,Q107551622,1938,,самец
http://www.wikidata.org/entity/Q107551623,Q107551623,1939,,самка
http://www.wikidata.org/entity/Q107551624,Q107551624,1940,,самец
http://www.wikidata.org/entity/Q107551626,Q107551626,1943,,самка
http://www.wikidata.org/entity/Q107551627,Q107551627,1945,,самец
http://www.wikidata.org/entity/Q107551628,Q107551628,1949,,самка
http://www.wikidata.org/entity/Q107552179,Q107552179,1952,,самка
http://www.wikidata.org/entity/Q107552180,Q107552180,1945,,самец
http://www.wikidata.org/entity/Q107552275,Q107552275,1941,,самка
http://www.wikidata.org/entity/Q107669975,Q107669975,1935,,самец
http://www.wikidata.org/entity/Q107733615,Q107733615,1994,,самка
http://www.wikidata.org/entity/Q107976141,Q107976141,2009,,самец
http://www.wikidata.org/entity/Q107976752,Q107976752,2007,,самка
http://www.wikidata.org/entity/Q107985047,Q107985047,2008,,самец
http://www.wikidata.org/entity/Q107985495,Q107985495,2006,,самец
http://www.wikidata.org/entity/Q107990464,Q107990464,2006,,самец
http://www.wikidata.org/entity/Q107990851,Q107990851,2011,,самец
http://www.wikidata.org/entity/Q107998472,Q107998472,2011,,самец
http://www.wikidata.org/entity/Q107999302,Q107999302,2011,,самец
http://www.wikidata.org/entity/Q67079126,Q67079126,1997,2018,самец
http://www.wikidata.org/entity/Q67202640,Q67202640,2005,2019,самец
http://www.wikidata.org/entity/Q67479231,Q67479231,1991,2017,самка
http://www.wikidata.org/entity/Q67479288,Q67479288,1985,1997,самец
http://www.wikidata.org/entity/Q67479332,Q67479332,1978,2000,самец
http://www.wikidata.org/entity/Q67643020,Q67643020,1991,2019,самец
http://www.wikidata.org/entity/Q69975796,Q69975796,1990,2018,
http://www.wikidata.org/entity/Q75476988,Q75476988,1995,2019,самец
http://www.wikidata.org/entity/Q76453829,Q76453829,1998,2008,самец
http://www.wikidata.org/entity/Q66827956,Q66827956,2017,,самка
http://www.wikidata.org/entity/Q66828075,Q66828075,2004,,самец
http://www.wikidata.org/entity/Q67010959,Q67010959,1996,,самец
http://www.wikidata.org/entity/Q67022570,Q67022570,2015,,
http://www.wikidata.org/entity/Q67034739,Q67034739,2004,,самец
http://www.wikidata.org/entity/Q67175058,Q67175058,2000,,
http://www.wikidata.org/entity/Q67206901,Q67206901,2006,,самец
http://www.wikidata.org/entity/Q67377760,Артишок,1966,,самец
http://www.wikidata.org/entity/Q67392632,Q67392632,1946,,самка
http://www.wikidata.org/entity/Q67392766,Q67392766,1937,,самец
http://www.wikidata.org/entity/Q67492841,Q67492841,2011,,самец
http://www.wikidata.org/entity/Q67492978,Q67492978,2012,,самец
http://www.wikidata.org/entity/Q67493037,Q67493037,2017,,самец
http://www.wikidata.org/entity/Q67493084,Q67493084,2017,,самец
http://www.wikidata.org/entity/Q67493225,Q67493225,2017,,самец
http://www.wikidata.org/entity/Q67493312,Q67493312,2012,,самка
http://www.wikidata.org/entity/Q67493352,Q67493352,2011,,самец
http://www.wikidata.org/entity/Q67493563,Q67493563,2013,,самка
http://www.wikidata.org/entity/Q67493851,Q67493851,2016,,самец
http://www.wikidata.org/entity/Q67494035,Q67494035,2012,,самец
http://www.wikidata.org/entity/Q67587846,Камера,1968,,самка
http://www.wikidata.org/entity/Q67658957,Q67658957,1984,,самец
http://www.wikidata.org/entity/Q67674414,Q67674414,2001,,самец
http://www.wikidata.org/entity/Q67829197,Q67829197,2016,,самец
http://www.wikidata.org/entity/Q68177616,Q68177616,2016,,самец
http://www.wikidata.org/entity/Q68177706,Q68177706,2016,,самец
http://www.wikidata.org/entity/Q68177897,Q68177897,2015,,самец
http://www.wikidata.org/entity/Q68318924,Q68318924,2017,,самец
http://www.wikidata.org/entity/Q69447898,Q69447898,2016,,
http://www.wikidata.org/entity/Q69448005,Q69448005,2007,,
http://www.wikidata.org/entity/Q69541397,Q69541397,2016,,самка
http://www.wikidata.org/entity/Q69541566,Q69541566,2015,,самка
http://www.wikidata.org/entity/Q69545112,Q69545112,2013,,самка
http://www.wikidata.org/entity/Q69545315,Q69545315,1965,,самка
http://www.wikidata.org/entity/Q69882715,Q69882715,2017,,самец
http://www.wikidata.org/entity/Q70239594,Q70239594,1924,,самка
http://www.wikidata.org/entity/Q70371029,Q70371029,1998,,
http://www.wikidata.org/entity/Q70532018,Q70532018,2009,,самка
http://www.wikidata.org/entity/Q70532155,Q70532155,2017,,самец
http://www.wikidata.org/entity/Q70532451,Q70532451,2013,,самец
http://www.wikidata.org/entity/Q70886433,Q70886433,2010,,самец
http://www.wikidata.org/entity/Q70888486,Q70888486,2000,,самец
http://www.wikidata.org/entity/Q71136235,Q71136235,1986,,
http://www.wikidata.org/entity/Q71669806,Q71669806,2012,,самец
http://www.wikidata.org/entity/Q71669969,Q71669969,2013,,самка
http://www.wikidata.org/entity/Q71670220,Q71670220,2016,,самец
http://www.wikidata.org/entity/Q71670306,Q71670306,2016,,самка
http://www.wikidata.org/entity/Q73010337,Q73010337,2017,,самка
http://www.wikidata.org/entity/Q73010434,Q73010434,2016,,самка
http://www.wikidata.org/entity/Q73010630,Q73010630,2014,,самец
http://www.wikidata.org/entity/Q73010782,Q73010782,1975,,самка
http://www.wikidata.org/entity/Q73755403,Q73755403,2003,,самец
http://www.wikidata.org/entity/Q73783817,Q73783817,2017,,самка
http://www.wikidata.org/entity/Q74046703,Q74046703,2017,,самка
http://www.wikidata.org/entity/Q74114887,Q74114887,1979,,самец
http://www.wikidata.org/entity/Q74114900,Q74114900,1979,,самец
http://www.wikidata.org/entity/Q74125778,Q74125778,2017,,самка
http://www.wikidata.org/entity/Q74125873,Q74125873,2017,,самец
http://www.wikidata.org/entity/Q74125994,Q74125994,2012,,самец
http://www.wikidata.org/entity/Q74126109,Q74126109,2012,,самец
http://www.wikidata.org/entity/Q74126194,Q74126194,2014,,самка
http://www.wikidata.org/entity/Q74710575,Q74710575,2015,,
http://www.wikidata.org/entity/Q74725769,Q74725769,2016,,
http://www.wikidata.org/entity/Q74732103,Q74732103,1765,,самец
http://www.wikidata.org/entity/Q74807211,Q74807211,2016,,самка
http://www.wikidata.org/entity/Q75224256,Q75224256,2015,,
http://www.wikidata.org/entity/Q75304376,Q75304376,1986,,самец
http://www.wikidata.org/entity/Q75582294,Q75582294,2001,,самец
http://www.wikidata.org/entity/Q75594605,Q75594605,2000,,самец
http://www.wikidata.org/entity/Q75949330,Q75949330,2004,,самец
http://www.wikidata.org/entity/Q76007046,Q76007046,1973,,самец
http://www.wikidata.org/entity/Q76240755,Q76240755,2017,,самец
http://www.wikidata.org/entity/Q76240969,Q76240969,2017,,самец
http://www.wikidata.org/entity/Q76241110,Q76241110,2015,,самец
http://www.wikidata.org/entity/Q76241245,Q76241245,2014,,самец
http://www.wikidata.org/entity/Q76241407,Q76241407,2017,,самец
http://www.wikidata.org/entity/Q76241570,Q76241570,2015,,самец
http://www.wikidata.org/entity/Q76241706,Q76241706,2013,,самец
http://www.wikidata.org/entity/Q76241885,Q76241885,2015,,самка
http://www.wikidata.org/entity/Q76242037,Q76242037,2014,,самец
http://www.wikidata.org/entity/Q76242242,Q76242242,2016,,самец
http://www.wikidata.org/entity/Q76412111,Q76412111,1984,,самец
http://www.wikidata.org/entity/Q76428388,Q76428388,2004,,самец
http://www.wikidata.org/entity/Q76510564,Q76510564,2008,,самка
http://www.wikidata.org/entity/Q76511910,Q76511910,2003,,самка
http://www.wikidata.org/entity/Q76513386,Q76513386,2001,,самец
http://www.wikidata.org/entity/Q76531268,Q76531268,2000,,самец
http://www.wikidata.org/entity/Q76533784,Q76533784,2000,,самец
http://www.wikidata.org/entity/Q76539074,Q76539074,1996,,самец
http://www.wikidata.org/entity/Q76557066,Q76557066,1998,,самка
http://www.wikidata.org/entity/Q76557537,Q76557537,1993,,самец
http://www.wikidata.org/entity/Q98733276,Q98733276,1985,2016,самец
http://www.wikidata.org/entity/Q99485080,Q99485080,2002,2013,самец
http://www.wikidata.org/entity/Q100292979,Q100292979,1997,2010,самец
http://www.wikidata.org/entity/Q98861648,Q98861648,2008,,самка
http://www.wikidata.org/entity/Q98861696,Q98861696,2005,,самец
http://www.wikidata.org/entity/Q98931410,Q98931410,2016,,
http://www.wikidata.org/entity/Q99322724,Q99322724,2013,,самец
http://www.wikidata.org/entity/Q99323104,Q99323104,2003,,самка
http://www.wikidata.org/entity/Q99327164,Q99327164,2004,,самец
http://www.wikidata.org/entity/Q99328267,Q99328267,2011,,самец
http://www.wikidata.org/entity/Q99329807,Q99329807,2001,,самка
http://www.wikidata.org/entity/Q99329946,Q99329946,2004,,самец
http://www.wikidata.org/entity/Q99330036,Q99330036,2008,,самка
http://www.wikidata.org/entity/Q99337829,Q99337829,2017,,самка
http://www.wikidata.org/entity/Q99355951,Q99355951,1998,,самец
http://www.wikidata.org/entity/Q99357248,Q99357248,2006,,самец
http://www.wikidata.org/entity/Q99441924,Q99441924,1981,,
http://www.wikidata.org/entity/Q99494641,Q99494641,2018,,самка
http://www.wikidata.org/entity/Q99494724,Q99494724,2018,,самка
http://www.wikidata.org/entity/Q99494922,Q99494922,2017,,самец
http://www.wikidata.org/entity/Q99495132,Q99495132,2017,,самец
http://www.wikidata.org/entity/Q99607866,Q99607866,2008,,самец
http://www.wikidata.org/entity/Q99670650,Q99670650,2007,,
http://www.wikidata.org/entity/Q99713338,Q99713338,2014,,самец
http://www.wikidata.org/entity/Q99758273,Q99758273,2008,,
http://www.wikidata.org/entity/Q99847638,Q99847638,2013,,самец
http://www.wikidata.org/entity/Q100144332,Q100144332,1995,,самец
http://www.wikidata.org/entity/Q100267969,Q100267969,2012,,самка
http://www.wikidata.org/entity/Q100272248,Q100272248,2010,,самка
http://www.wikidata.org/entity/Q100274623,Q100274623,2008,,самец
http://www.wikidata.org/entity/Q100291898,Q100291898,1983,,самка
http://www.wikidata.org/entity/Q100293720,Q100293720,1989,,самец
http://www.wikidata.org/entity/Q100297589,Q100297589,1970,,самец
http://www.wikidata.org/entity/Q100323726,Q100323726,1981,,самец
http://www.wikidata.org/entity/Q100323838,Q100323838,1994,,самка
http://www.wikidata.org/entity/Q100354758,Q100354758,1948,,самец
http://www.wikidata.org/entity/Q100355207,Q100355207,1945,,самец
http://www.wikidata.org/entity/Q100355482,Q100355482,1954,,самка
http://www.wikidata.org/entity/Q100356190,Q100356190,1956,,самец
http://www.wikidata.org/entity/Q100357151,Q100357151,1968,,самка
http://www.wikidata.org/entity/Q100388939,Q100388939,2002,,самец
http://www.wikidata.org/entity/Q100450961,Q100450961,2012,,самец
http://www.wikidata.org/entity/Q100450968,Q100450968,2012,,самец
http://www.wikidata.org/entity/Q100450973,Q100450973,2018,,самец
http://www.wikidata.org/entity/Q100497569,Q100497569,2007,,
http://www.wikidata.org/entity/Q100497633,Q100497633,2015,,
http://www.wikidata.org/entity/Q100791596,Q100791596,2016,,самка
